id_group,type,x,y,cell_diameter,id_cell,id_layer,angle,radius,area
705,sclerenchyma,0.029893681287362285,0.047481406913088546,0.02,9857,3,-1.3270161626214014,0.09501751992204571,0.0003288276478216651
706,sclerenchyma,0.019781260264395382,0.047481406913088546,0.02,9871,3,-1.432624976088841,0.09309533126999775,0.0003283756693927867
707,sclerenchyma,0.0096688392414286,0.047481406913088546,0.02,9885,3,-1.5414169403440081,0.09224789663887395,0.00032974865230702197
708,sclerenchyma,-0.00044358178153829667,0.047481406913088546,0.02,9899,3,-1.6509062390619218,0.09250475815985687,0.0003286651457369712
709,sclerenchyma,-0.01055600280450519,0.047481406913088546,0.02,9913,3,-1.7585112611092917,0.09385684976613229,0.0003285350365877129
710,sclerenchyma,-0.02066842382747209,0.047481406913088546,0.02,9927,3,-1.86190524809581,0.09625802995970016,0.00032975345489773776
711,sclerenchyma,-0.03078084485043899,0.047481406913088546,0.02,9941,3,-1.9592859453181142,0.099632477301903,0.00032849476020669705
712,sclerenchyma,-0.04089326587340577,0.047481406913088546,0.02,9955,3,-2.0494966235850316,0.10388539287502065,0.0003287095815396722
713,sclerenchyma,-0.05100568689637265,0.047481406913088546,0.02,9969,3,-2.1320014046944067,0.10891391688013086,0.0003297497994022112
714,sclerenchyma,-0.06111810791933955,0.047481406913088546,0.02,9983,3,-2.2067667212183832,0.11461601042366724,0.0003283442555080993
715,sclerenchyma,-0.07123052894230644,0.047481406913088546,0.02,9997,3,-2.274109928920871,0.12089640407636539,0.00032887153997141936
716,sclerenchyma,-0.08134294996527326,0.04748140691308858,0.02,10011,3,-2.3345586585000104,0.1276697822887033,0.0003297376858205233
717,sclerenchyma,-0.09145537098824107,0.04748140691309067,0.02,10025,3,-2.388741194677695,0.13486188571491675,0.0003282162975947825
718,sclerenchyma,-0.10156779201124036,0.04748140691316999,0.02,10039,3,-2.43731111398815,0.14240928777764383,0.00032901824602125744
719,sclerenchyma,-0.11168021303485573,0.04748140691494809,0.02,10053,3,-2.48090087167251,0.15025845862534468,0.0003297184351675734
720,sclerenchyma,-0.12179263406934572,0.047481406947524674,0.02,10067,3,-2.520096579981873,0.15836453397998515,0.00032811027233993484
721,sclerenchyma,-0.13190505525595456,0.0474814074412306,0.02,10081,3,-2.5554268592811735,0.16669003749382005,0.00032945229033966744
722,sclerenchyma,-0.14201747796961722,0.04748141314006069,0.02,10095,3,-2.5873603618858025,0.17520368123188232,0.0003317817986450083
723,sclerenchyma,-0.15212991342061763,0.04748146577159129,0.02,10109,3,-2.6163086050840145,0.18387925846065967,0.0003540911311453315
724,sclerenchyma,-0.1622424462003464,0.04748189221740107,0.02,10123,3,-2.6426345230222346,0.19269435038813953,0.0003723708229401445
725,sclerenchyma,-0.17235606041388568,0.047485884543439806,0.02,10137,3,-2.6667065134066195,0.20162457407490433,0.00039847790604707276
726,sclerenchyma,-0.18247946353356964,0.04752509562275206,0.02,10151,3,-2.6892909697002594,0.2106020383626443,0.00039073244856506527
